Blocks,Total,Func,Module
0,3,"valueBytes","Enclave/sqlite3.o"
0,59,"valueFromExpr.constprop.0","Enclave/sqlite3.o"
0,16,"valueToText","Enclave/sqlite3.o"
0,9,"vdbeChangeP4Full","Enclave/sqlite3.o"
0,25,"vdbeCloseStatement","Enclave/sqlite3.o"
0,1,"vdbeClrCopy","Enclave/sqlite3.o"
0,19,"vdbeCompareMemString","Enclave/sqlite3.o"
0,8,"vdbeFreeOpArray","Enclave/sqlite3.o"
0,6,"vdbeIncrMergerNew","Enclave/sqlite3.o"
0,3,"vdbeMemAddTerminator","Enclave/sqlite3.o"
0,5,"vdbeMemClear","Enclave/sqlite3.o"
0,12,"vdbeMemClearExternAndSetNull","Enclave/sqlite3.o"
0,10,"vdbeMemFromBtreeResize","Enclave/sqlite3.o"
0,5,"vdbeMergeEngineFree","Enclave/sqlite3.o"
0,25,"vdbeMergeEngineInit.isra.0","Enclave/sqlite3.o"
0,15,"vdbeMergeEngineLevel0","Enclave/sqlite3.o"
0,11,"vdbeMergeEngineNew","Enclave/sqlite3.o"
0,19,"vdbeMergeEngineStep","Enclave/sqlite3.o"
0,22,"vdbePmaReadBlob.part.0","Enclave/sqlite3.o"
0,18,"vdbePmaReadVarint","Enclave/sqlite3.o"
0,5,"vdbePmaReaderClear","Enclave/sqlite3.o"
0,31,"vdbePmaReaderNext","Enclave/sqlite3.o"
0,16,"vdbePmaReaderSeek","Enclave/sqlite3.o"
0,8,"vdbePmaWriteBlob","Enclave/sqlite3.o"
0,3,"vdbePmaWriteVarint","Enclave/sqlite3.o"
0,5,"vdbePmaWriterFinish","Enclave/sqlite3.o"
0,20,"vdbeRecordCompareInt","Enclave/sqlite3.o"
0,19,"vdbeRecordCompareString","Enclave/sqlite3.o"
0,3,"vdbeReleaseAndSetInt64","Enclave/sqlite3.o"
0,5,"vdbeSafetyNotNull","Enclave/sqlite3.o"
0,3,"vdbeSorterCompare","Enclave/sqlite3.o"
0,25,"vdbeSorterCompareInt","Enclave/sqlite3.o"
0,14,"vdbeSorterCompareText","Enclave/sqlite3.o"
0,6,"vdbeSorterExtendFile","Enclave/sqlite3.o"
0,16,"vdbeSorterListToPMA","Enclave/sqlite3.o"
0,11,"vdbeSorterMerge","Enclave/sqlite3.o"
0,9,"vdbeSorterOpenTempFile","Enclave/sqlite3.o"
0,34,"vdbeSorterSort.isra.0","Enclave/sqlite3.o"
0,17,"vdbeUnbind","Enclave/sqlite3.o"
0,15,"verifyDbFile","Enclave/sqlite3.o"
0,1,"versionFunc","Enclave/sqlite3.o"
0,50,"vtabCallConstructor","Enclave/sqlite3.o"
0,8,"walBusyLock","Enclave/sqlite3.o"
0,106,"walCheckpoint","Enclave/sqlite3.o"
0,9,"walChecksumBytes","Enclave/sqlite3.o"
0,9,"walCleanupHash","Enclave/sqlite3.o"
0,3,"walEncodeFrame","Enclave/sqlite3.o"
0,8,"walHashGet","Enclave/sqlite3.o"
0,16,"walIndexAppend","Enclave/sqlite3.o"
0,6,"walIndexClose","Enclave/sqlite3.o"
0,12,"walIndexPage","Enclave/sqlite3.o"
0,63,"walIndexReadHdr","Enclave/sqlite3.o"
0,20,"walIndexTryHdr","Enclave/sqlite3.o"
0,5,"walIndexWriteHdr","Enclave/sqlite3.o"
0,14,"walLimitSize.isra.0","Enclave/sqlite3.o"
0,1,"walLockExclusive.isra.0.part.0","Enclave/sqlite3.o"
0,1,"walLockShared.isra.0.part.0","Enclave/sqlite3.o"
0,19,"walMerge","Enclave/sqlite3.o"
0,1,"walRestartHdr","Enclave/sqlite3.o"
0,1,"walShmBarrier.isra.0.part.0","Enclave/sqlite3.o"
0,74,"walTryBeginRead","Enclave/sqlite3.o"
0,1,"walUnlockExclusive.isra.0.part.0","Enclave/sqlite3.o"
0,1,"walUnlockShared.isra.0.part.0","Enclave/sqlite3.o"
0,5,"walWriteOneFrame.isra.0","Enclave/sqlite3.o"
0,8,"walWriteToLog","Enclave/sqlite3.o"
0,14,"walkExpr","Enclave/sqlite3.o"
0,7,"wcrtomb",""
0,21,"wcsnrtombs",""
0,1,"wcsrtombs",""
0,3,"what",""
0,25,"whereClauseInsert","Enclave/sqlite3.o"
0,7,"whereIndexExprTransNode","Enclave/sqlite3.o"
0,11,"whereInfoFree.part.0","Enclave/sqlite3.o"
0,3,"whereLikeOptimizationStringFixup.isra.0.part.0","Enclave/sqlite3.o"
0,114,"whereLoopAddBtree","Enclave/sqlite3.o"
0,1,"whereLoopAddBtree.cold","Enclave/sqlite3.o"
0,102,"whereLoopAddBtreeIndex","Enclave/sqlite3.o"
0,41,"whereLoopAddOr","Enclave/sqlite3.o"
0,80,"whereLoopAddVirtual","Enclave/sqlite3.o"
0,52,"whereLoopAddVirtualOne","Enclave/sqlite3.o"
0,1,"whereLoopAddVirtualOne.cold","Enclave/sqlite3.o"
0,16,"whereLoopCheaperProperSubset","Enclave/sqlite3.o"
0,3,"whereLoopClear","Enclave/sqlite3.o"
0,11,"whereLoopClearUnion","Enclave/sqlite3.o"
0,22,"whereLoopFindLesser","Enclave/sqlite3.o"
0,37,"whereLoopInsert.isra.0","Enclave/sqlite3.o"
0,26,"whereLoopOutputAdjust","Enclave/sqlite3.o"
0,5,"whereLoopResize.part.0","Enclave/sqlite3.o"
0,19,"whereOrInsert","Enclave/sqlite3.o"
0,3,"whereOrName","Enclave/sqlite3.o"
0,151,"wherePathSatisfiesOrderBy","Enclave/sqlite3.o"
0,1,"wherePathSatisfiesOrderBy.cold","Enclave/sqlite3.o"
0,105,"wherePathSolver","Enclave/sqlite3.o"
0,27,"whereRangeVectorLen.isra.0","Enclave/sqlite3.o"
0,10,"whereScanInit","Enclave/sqlite3.o"
0,59,"whereScanNext","Enclave/sqlite3.o"
0,1,"whereScanNext.cold","Enclave/sqlite3.o"
0,10,"whereTempTriggers","Enclave/sqlite3.o"
0,12,"whereUsablePartialIndex","Enclave/sqlite3.o"
0,4,"wrapv",""
0,5,"write","Enclave/ocall_interface.o"
0,17,"writeJournalHdr","Enclave/sqlite3.o"
0,22,"xferCompatibleIndex.part.0","Enclave/sqlite3.o"
0,4,"yyStackOverflow","Enclave/sqlite3.o"
0,17,"yy_destructor","Enclave/sqlite3.o"
0,3,"zeroPage","Enclave/sqlite3.o"
0,3,"zeroblobFunc","Enclave/sqlite3.o"
0,2,"~__class_type_info",""
0,4,"~__libcpp_refstring",""
0,2,"~__si_class_type_info",""
0,2,"~bad_alloc",""
0,3,"~basic_string",""
0,2,"~exception",""
0,2,"~length_error",""
0,2,"~logic_error",""
0,2,"~type_info",""
