Blocks,Total,Func,Module
0,5,"CRYPTO_secure_allocated","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,5,"CRYPTO_secure_clear_free","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,5,"CRYPTO_secure_free","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,52,"CRYPTO_secure_malloc","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,6,"CRYPTO_secure_malloc_done","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,39,"CRYPTO_secure_malloc_init","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"CRYPTO_secure_malloc_initialized","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"CRYPTO_secure_used","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"CRYPTO_secure_zalloc","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,10,"CRYPTO_set_ex_data","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"CRYPTO_set_mem_debug","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,8,"CRYPTO_set_mem_functions","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,5,"CRYPTO_strdup","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,5,"CRYPTO_strndup","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,90,"CRYPTO_xts128_encrypt","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"CRYPTO_zalloc","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"CTLOG_STORE_free","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,6,"CTLOG_STORE_get0_log_by_id","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"CTLOG_STORE_load_default_file","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,12,"CTLOG_STORE_load_file","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,5,"CTLOG_STORE_new","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"CTLOG_free","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"CTLOG_get0_log_id","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"CTLOG_get0_name","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"CTLOG_get0_public_key","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,11,"CTLOG_new","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,11,"CTLOG_new_from_base64","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"ChaCha20_128","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"ChaCha20_16x","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,22,"ChaCha20_4x","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"ChaCha20_4xop","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,31,"ChaCha20_8x","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"ChaCha20_8xvl","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,2,"ChaCha20_avx512","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,2,"ChaCha20_avx512vl","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,14,"ChaCha20_ctr32","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,12,"ChaCha20_ssse3","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,16,"DES_cfb64_encrypt","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,90,"DES_cfb_encrypt","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,9,"DES_check_key_parity","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DES_decrypt3","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,6,"DES_ecb3_encrypt","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"DES_ecb_encrypt","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,49,"DES_ede3_cbc_encrypt","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,16,"DES_ede3_cfb64_encrypt","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,40,"DES_ede3_cfb_encrypt","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,10,"DES_ede3_ofb64_encrypt","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,4,"DES_encrypt1","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,4,"DES_encrypt2","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DES_encrypt3","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,17,"DES_is_weak_key","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DES_key_sched","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,49,"DES_ncbc_encrypt","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,12,"DES_ofb64_encrypt","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"DES_options","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"DES_set_key","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,6,"DES_set_key_checked","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,6,"DES_set_key_unchecked","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DES_set_odd_parity","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,52,"DES_xcbc_encrypt","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,34,"DH_KDF_X9_42","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_OpenSSL","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_bits","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,31,"DH_check","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,25,"DH_check_ex","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,15,"DH_check_params","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,10,"DH_check_params_ex","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,16,"DH_check_pub_key","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,13,"DH_check_pub_key_ex","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_clear_flags","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,5,"DH_compute_key","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,4,"DH_compute_key_padded","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,9,"DH_free","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_generate_key","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,27,"DH_generate_parameters_ex","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_get0_engine","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_get0_g","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,5,"DH_get0_key","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_get0_p","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,7,"DH_get0_pqg","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_get0_priv_key","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_get0_pub_key","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_get0_q","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,6,"DH_get_1024_160","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,6,"DH_get_2048_224","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,6,"DH_get_2048_256","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_get_default_method","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_get_ex_data","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_get_length","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,16,"DH_get_nid","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_new","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,15,"DH_new_by_nid","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,18,"DH_new_method","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,4,"DH_security_bits","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,5,"DH_set0_key","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,18,"DH_set0_pqg","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_set_default_method","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_set_ex_data","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_set_flags","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_set_length","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,5,"DH_set_method","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_size","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_test_flags","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DH_up_ref","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,30,"DHparams_dup","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,31,"DHparams_print","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DIRECTORYSTRING_free","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DIRECTORYSTRING_new","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DISPLAYTEXT_free","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DISPLAYTEXT_new","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DIST_POINT_NAME_free","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DIST_POINT_NAME_new","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DIST_POINT_free","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DIST_POINT_new","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,14,"DIST_POINT_set_dpname","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_OpenSSL","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"DSA_SIG_free","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,5,"DSA_SIG_get0","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"DSA_SIG_new","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,4,"DSA_SIG_set0","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_bits","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_clear_flags","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_do_sign","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_do_verify","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,27,"DSA_dup_DH","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,9,"DSA_free","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,22,"DSA_generate_key","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,6,"DSA_generate_parameters_ex","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_get0_engine","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_get0_g","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,5,"DSA_get0_key","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_get0_p","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,7,"DSA_get0_pqg","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_get0_priv_key","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_get0_pub_key","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_get0_q","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_get_default_method","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_get_ex_data","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_get_method","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_new","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,18,"DSA_new_method","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,5,"DSA_security_bits","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,8,"DSA_set0_key","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,11,"DSA_set0_pqg","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_set_default_method","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_set_ex_data","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_set_flags","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,5,"DSA_set_method","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"DSA_sign","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_sign_setup","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"DSA_size","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_test_flags","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSA_up_ref","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,12,"DSA_verify","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSAparams_dup","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSO_METHOD_openssl","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,8,"DSO_bind_func","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,13,"DSO_convert_filename","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,13,"DSO_ctrl","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,7,"DSO_dsobyaddr","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"DSO_flags","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,15,"DSO_free","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"DSO_get_filename","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,5,"DSO_global_lookup","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,19,"DSO_load","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,8,"DSO_merge","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"DSO_new","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,12,"DSO_new_method.isra.0","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,5,"DSO_pathbyaddr","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,9,"DSO_set_filename","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"DSO_up_ref","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"ECDH_KDF_X9_62","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,14,"ECDH_compute_key","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,3,"ECDSA_SIG_free","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,5,"ECDSA_SIG_get0","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
0,1,"ECDSA_SIG_get0_r","/home/leone/Documents/sgxfuzz/Enclaves/intel-sgx-ssl/Linux/package/lib64/libsgx_tsgxssl_crypto.a"
